timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,magnetic_field_x,magnetic_field_y,magnetic_field_z
1710124646.3225448,0.4338176228864791,-0.005368904309736975,-0.0064029114830752975,0.9009619568351249,0.000481,-0.000492,0.001302,0.048,0.159,-9.871,0.2892,-0.0991,1.09
1710124647.3261514,0.4338020162879997,-0.00535714460420896,-0.006398928642413802,0.900969569618411,0.000754,0.000938,-0.000305,0.047,0.152,-9.86,0.2894,-0.0913,1.0861
1710124648.3284519,0.4338098787142066,-0.005357200445191679,-0.006398881892264225,0.9009657839473617,0.000654,-0.001054,9.3e-05,0.035,0.171,-9.85,0.2925,-0.0947,1.0926
1710124649.3349807,0.43379415382875663,-0.00535708876281827,-0.006398975392076073,0.9009733552208478,0.00033,0.000337,0.000861,0.049,0.133,-9.852,0.2926,-0.0903,1.0888
1710124650.3360775,0.43382553208274904,-0.005365174343723396,-0.006395002286805484,0.9009582268691113,0.000174,-0.000894,1e-05,0.044,0.152,-9.851,0.2903,-0.0969,1.09
1710124651.335622,0.4338491189652992,-0.005365341762653126,-0.006394861824678106,0.9009468690344881,-0.000344,0.000961,-0.00114,0.03,0.157,-9.868,0.2894,-0.0936,1.0899
1710124652.338081,0.43385702799881104,-0.005361611451539309,-0.006386952791166291,0.9009431387233742,0.000968,0.001109,-0.000336,0.042,0.163,-9.848,0.2903,-0.098,1.09
1710124653.344265,0.43386484338846976,-0.005365453373229984,-0.006394768180824864,0.9009392968016836,-0.000715,-0.001083,-0.001312,0.041,0.136,-9.862,0.2892,-0.098,1.0837
1710124654.347253,0.4338492837892623,-0.00534990754634126,-0.00638292364423549,0.9009469661031895,0.002557,0.000281,0.001606,0.031,0.155,-9.865,0.2925,-0.0947,1.0876
1710124655.348097,0.43386481884580147,-0.005369529240809954,-0.006383119554675982,0.9009393669434046,-0.000841,-0.000343,0.000206,0.029,0.169,-9.853,0.2892,-0.1002,1.0888
1710124656.3502543,0.4338569811934045,-0.005365397568145854,-0.006394815002994981,0.9009430829523911,-0.000309,0.000216,-0.00052,0.042,0.157,-9.868,0.2903,-0.098,1.09
1710124657.3507066,0.4338491189652992,-0.005365341762653126,-0.006394861824678106,0.9009468690344881,-0.001466,-2.7e-05,-0.000827,0.057,0.168,-9.849,0.2903,-0.0969,1.09
1710124658.3538873,0.43384902525634095,-0.005372913857418374,-0.0064105863129535,0.900946757285872,-2.8e-05,-0.00179,0.000134,0.041,0.184,-9.841,0.2914,-0.0969,1.0901
1710124659.3592052,0.43384902525634095,-0.005372913857418374,-0.0064105863129535,0.900946757285872,0.000251,-0.000732,-0.000303,0.029,0.157,-9.859,0.2872,-0.098,1.0886
1710124660.364545,0.4338254383767164,-0.005372746026819909,-0.006410726973312467,0.900958115118042,6.8e-05,-0.000695,-1.8e-05,0.049,0.147,-9.817,0.2905,-0.0903,1.0887
1710124661.3696191,0.4338254383767164,-0.005372746026819909,-0.006410726973312467,0.900958115118042,0.000108,-4.8e-05,-0.000462,0.038,0.166,-9.845,0.2902,-0.0991,1.0837
1710124662.372079,0.43382550989869956,-0.005364883810276802,-0.006414513076757029,0.9009581005822767,-4.1e-05,-0.000906,-0.00023,0.062,0.16,-9.877,0.2913,-0.0992,1.085
1710124663.376967,0.4338333253903684,-0.005368725697429918,-0.006422328568426037,0.9009542586951236,-0.00146,3.2e-05,-0.00184,0.037,0.158,-9.857,0.2915,-0.0903,1.0887
1710124664.3806462,0.43388042706062585,-0.005376923947032024,-0.006418260870216462,0.9009315565735051,-0.000377,0.001506,0.000625,0.04,0.157,-9.846,0.2893,-0.0958,1.09
1710124665.3840487,0.43387251799456156,-0.005380654189126364,-0.006426169936281079,0.9009352868155991,-4.4e-05,-0.000428,-0.000914,0.02,0.168,-9.831,0.2892,-0.0969,1.0811
1710124666.3851585,0.43386458414288154,-0.005388460159686104,-0.006422430444372218,0.9009390875696421,0.000639,-0.000855,-0.00019,0.015,0.155,-9.848,0.2882,-0.0991,1.0874
